label,text
0,"Female Genital Mutilation occurs in non-Muslim societies (including Christian and Animist ones) it is a cultural practice, not connected to religion."
0,How can you say that about an entire faith?
0,"Fgm is very serious breach of human rights which we need to address as an international community but it does not come from Islam, we need to look at the whole problem to tackle it."
0,The Quran does not mention FGM and it is carried out by Christians as well as Muslims. The fact that her parents are Muslim has no bearing on the risk factor.
0,Where do you get this misconception of that only Muslims practise FGM?
0,"During the depression following the second world war, Muslims from across the world were invited to Britain to help combat austerity. It worked. They were invited because countries across the world had already been subjugated by the British Empire."
0,"I think you will find race hate started by the English when we first set foot overseas, Crusade anyone?"
0,"When 400,000 Muslims died in WW1 for Britain, seems to me like this hate is very one sided."
0,Race hate has always had its roots in far right paranoia. Migrants in the UK have always worked hard and made a positive difference to the communities they joined.
0,So race hate started when Westerners could not tolerate other people who had different beliefs?
0,Islam is all about love and tolerance [insert quote].
0,"Hate really? Even the doctors, surgeons, teachers, fire fighters, taxi drivers that rescued the Manchester bombing victims, the ones working to stop cancer, feed the homeless. See where I am going?"
0,Are you suggesting that their very existence is an excuse for your hate?
0,"Muslims and others were invited into the UK after they fought and died in the second world protecting the UK because we needed help to rebuild the UK and they still do a great job keeping the NHS, transport and everything else going, despite us hating them."
0,Perhaps you should monitor your own hate speech before pointing the finger at others?
0,This has not factual basis.
0,Really? For every example of hate there are a hundred examples of love tolerance and kindness just like for every other religion.
0,Do you think maybe race hate actually started in England when we began colonising other nations and treating people of other races as sub-human?
0,"[gif of someone looking skeptical] i mean, race hate is almost entirely directed at minorities so you seem to be suggesting that race hate began when far right paranoia found it is newest target."
0,[positive example of Muslim community] when the Muslim community [is doing this] do you really think someone's very existence is an excuse to project hate at them? Clearly the Muslim community doesn't.
0,[quote from Quran about peace and love] lol don't look like it m8.
0,"You cannot be racist towards an ideology. You can, however, be discriminatory and intolerant towards the people that follow it."
0,"I mean, we could call it religious motivated hate if you like which, coincidentally, is what the law calls it."
0,Prejudice = Pre-judging ie not knowing anything how can that be common sense?
0,The semantics of your hate does not change that it is still there.
0,Ah logically and well argued. Not!
0,Common Sense definition: 'good sense and sound judgement in practical matters'; prejudice definition: 'preconceived opinion that is not based on reason or actual experience'. Nope your wrong.
0,Yes you can. Bigotry is bigotry.
0,Says who?
0,Or have we been coexisting and you are now suddenly offended by people being different from you?
0,"You sound a bit paranoid mate, I do not think Muslims feel the same way."
0,"Do you know there are Muslims in British Army? [link to Muslim people currently in British Army, quotes from them about why? Quotes from army about recruitment?]."
0,Who has? Nobody has been at war with an entire faith for a thousand years.
0,2.5 million Muslims travelled to Europe to fight for the Allies in WW1.
0,"To the contrary, we have been trading with Muslim nations for hundreds of years, often at times when we were at war with other European nations."
0,Does prohibiton of anything ever work? I though religious tolerance was one of our 'British values'?
0,You cannot blame all people for actions of a few. Banning something altogether will not solve anything.
0,"If someone's agitating for war and death, we should deal with them directly. But as you correctly point that out, most of the people are not connected to the offensive statements and are just peaceful Muslims."
0,"Islam does not agitate for war or violence. On the countrary, most of the 50 Muslim-majority countries around the world are at peace. Uk is a Christian-majority country, while there has been knife and gun issues over last 20 years."
0,To ban people you respect from practicing their faith because of the actions of a few does seem more that a bit unfair?
0,"When you say 'cult' you imply a minor religious group, but I isn't Islam one of the worlds major religions."
0,"Although, in June 2018, for example, more than 2,000 Afghan religious scholars from around the country issued a fatwa, an Islamic directive, saying 'the ongoing war in Afghanistan is forbidden under the Islamic law'. So clearly not all Muslim clerics are warmongers."
0,"From what I have heard clerics are supporting the idea of living peacefully so, I am not sure why you would think that someone is agitating for war? Plus, this is not a way to be."
0,Islam is not evil. An entire faith is not evil. A sweeping and bigoted statement.
0,"I do not think Islam is evil. The Qu'ran statements do not promote anything evil or hateful. The reputation of Muslims was undermined by terrorist groups, but no need to generalize too much."
0,"Why do you think Islam is evil? The major beliefs in Islam encourage liberty, equality, and life. For instance, they teach people to respect for the lands and all creatures."
0,"The number of Muslims in the world is fast growing. Do you think if a religion is evil or teaches bad things, it will have that much followers?"
0,"Its too early to guess the results of the next census, but all indications are that 'persons of no faith' are an increasing majority."
0,I do not think that wanting to learn more about different countries can be described as envy?
0,Doesn't 'prohibition' always fail because it adds a certain glamour that porudes the opposite of the intended effect?
0,"Islam is having many followers, that is true. But does it mean that it is taking over countries and nations? And how can you stop it? People are free to choose for themselves what religion to follow, and if they choose Islam that is their right!"
0,"Don't those scriptures also say, ' Thou shalt love thy neighbour as thyself.'."
0,"I do not see that Islam is spreading that much. How many Muslim immigrants are there in EU? If you look up the statistics you will see that they do not consitute the majority. Furthermore, people are migrating mostly due to economic reasons, and religion has nothing to do with it!"
0,Stop Islam spreading? Why so negative? People of different religions travelling between the countries is a normal phenomenon - wanting to learn more about different cultures etc. I do not think this should be perceived as taking over countries and nations?
0,"Probably you are making a hasty generalization. I do not think Islam is taking over countries and nations. Do you know the statistics of all the immigrants in UK? How many of them are from EU, muslim community, and other countries?"
0,No it isn't and there is nothing wrong in respecting and understanding all peoples.
0,Do you know that much about Muslim culture? Dominating and destroying is not about them. You should first talk to experts in religion and them make up your opinion. Do not repeat stereotypes!
0,"Dominate and destroy all other cultures are not the doctrine of Islamic ideology. Instead, Islam teaches people to care for the poor and children. This includes respecting other cultures."
0,"My friend, but do you really know what Islammic ideology is?"
0,"The main purpose of a religion is to destroy other cultures? Can you elaborate? Having read more about Islam, I can assure you that this is not what it stands for."
0,I only wish followers of all religions and none were more tolerant. For a tolerant Christian world there sure is a lot of discrimination and hate crime.
0,"If that were true would not there only be one version of Islam not the many different interpretations and diverse nations and communities. Just like Christianity it has different interpretations, there good and bad people in each, and good and bad leaders."
0,No it isn't and most 'tolerant' places in the world accept all religions.
0,The Christian world can be far from tolerant. Muslims in the US are more likely to have tolerant attitudes toward LGBT people than Christians. Maybe we can all learn something from them?
0,"Tolerance is not limited to one religion, or to religion at all. There are plenty of tolerant Muslims. The issue, it seems, is with people being intolerant of Islam."
0,"It is no more totalitarian than any other religion. Only extremists using Islam for their own means enforce totalitarian principles. These aren't reflective of the majority of Muslims, even if the media tricks us into thinking so."
0,"Islam is belief system that contributed to prominent scientific, political, and social innovations that ordered and improved the world."
0,I am tired of the deliberate lies or appalling lack of understanding about a religion followed by 23% of the world. Enough IS ENOUGH!
0,The only thing that is ENOUGH is this discriminatory hate speech.
0,"It sounds like you are saying that you have be Christian to be tolerated, bit paradoxical do not you think?"
0,Oh the tolerant world that is spreading hate and fuelling discrimination against others?
0,"Hmm, now what other religion does that sound like?"
0,"Well if we are talking about LGBT rights and misogyny, the Bible does not exactly have the best track record. But we've learnt to focus on it is positive values rather than get dragged down by specifics."
0,Great that you are defending women and gay people but why do I get the feeling it is really just an opportunity to take a dig at Islam. Btw just as in the Catholic church attitudes in Islam are changing fast.
0,"When Germany legalised same-sex marriage in 2017, all Muslim MPs voted in favour, and 223 non-muslims opposed it. Which of those groups sounds more intolerant?"
0,"Many Muslims aren't homophobic and sexist, but like in any religion, some are. It is not the religion, its cultural and personal attitudes."
0,In this country women and gay people have been persecuted for centuries and there is still a long way to go to end it. How different are we really?
0,Many faiths are changing to end inequality and persecution of women and gay people and each have people who resist that change. Islam is no better or worse.
0,You sure?
0,Women and gay people face much more discrimination from right-wing non-muslim populist figures. (link to article about the 'homophobic muslim' stereotype)
0,Articles showing the opposite.
0,"An ideology based on a holy book written thousands of years ago isn't likely to match up to contemporary standards of equality and tolerance, but its not the ideology that matters, it is how it is followers act it out."
0,Sexism and homophobia aren't exclusively Muslim. You only have to look at the church to see that.
0,Women and gay people have been persecuted by many groups all over the world and it needs to change. Is there a particular reason you are picking on Islam?
0,"Ironically, I think women and gay people feel more threatened by the same far-right individuals who attack Muslims. Intolerance of one group seems to indicate intolerance of others too."
0,"In the US, Muslims are more likely to be tolerant of LGBT+ people than Christians. Any religion can be used to persecute certain groups, it is the interpretation of it by it is followers that matters."
0,"The same could be said for most other major religions, but have you singled out Islam here to suit your own agenda?"
0,"Have you ever truely understand the religion Islam, including its history, principles, or teaching? Islam actually teaches people to respect life and care for people. It is also what the majority of Muslims follow."
0,"What you are saying is not true about the culture in general. Not all islamic people are like that and it is not true to claim such facts. Moreover, many non-islamic people can be blaimed for being intolerant, sexist, etc. Should we deal with them first and then turn to Islamic criminals?"
0,"Everyone has the right of free speech, while it does not mean anyone can use it to hurt people. Plus, based on what you critisize Islam? I recommend you to read something about true Islam and Muslims. You would find that they are no difference from us."
0,How can you say such hateful things about an entire faith?
0,"You can criticize Islam for eveything, but please be objective. You can ask any Muslim person, and (s)he will tell you that Islam is highly misunderstood. What you state are all stereotypes about it and not an objective truth!"
0,This is demonstrably false. Muslims make up around 12% of unemployed people in the UK - the vast majority work hard and contribute to the UK economy.
0,"There is a slightly higher unemployment rate (a couple of percentage points higher than white British- certainly not a majority) but this mainly down to a higher proportion of Muslims coming from lower socioeconomic backgrounds and a higher likelihood of discrimination from employers, not refusing to work."
0,"Muslim unemployment stands at around 12%, not a great deal higher than white British unemployment. The problem is not Muslims refusing to work, it is barriers to employment and a system that does not allow equality of opportunity between different faiths and cultures."
0,Let's be honest a quick google search shows that simply isn't true. Please tell me where on earth you managed to drag up those stats from?
0,"Dwp says 11% of Muslim men and 16% of Muslim women are unemployed, that took me 30 seconds to find on google. Why bother making up things?"
0,Yeah. But no. Computer says 16% of Muslim women and 11% of Muslim men are unemployed and claiming benefits. If others aren't working then they're not on benefits just being taken care of by hard working family members. As I hope my children will do for me one day (are you listening son?).
0,How can you say this about an entire of group of people from all walks of life?
0,"According to the Sun they are not refusing work but unemployment for Muslims is 1) due to discrimination against them, 2) that the report only looked at full time employment not P-T work, 3) say that numbers are pushed up because mums are more likely to stay at home while children are little."
0,Nearly half of all British Muslims in UK (and two thirds of them simply call themselves British) live in areas of highest deprivation and you think they choose this?
0,Job applicants with non-Muslim names are 3 times more likely to get a job interview than those with Muslim names. Remind me again why it is that they struggle to find work?
0,Provide examples of those in the muslim community working.
0,If I say it and find one or two online references does that make it true? What if I write: 'The vast majority of Islamophobes are unemployed and refuse to work.' ?
0,Do you really think this? So how otherwise they can support themselves?
0,That is not what I observe from the many hardworking muslims contributing to our economy.
0,If they were refusing work then they will not be on benefits. So what is your problem.
0,"How do you know this? Do you have any proof, official papers?"
0,Discrimination by employers in Europe against Muslims has been noted to be a cause of lesser employment figures of Muslims in the workforce.
0,Well at least they're not taking our jobs then!
0,That might be because of the discrimination they face in the labour market.
0,"Muslims make up many important jobs in the UK, such as charity workers, healthcare professionals and teachers."
0,The proportion of Muslims unemployed is no more than that of non-Muslims (add a link to UK employment statistics).
0,Where this misconception is coming from?
0,"That is a sweeping generalisation to make, got any facts to back that up?"
0,Have you spoken to or worked with a muslim?
0,This is not true. Muslims have a marginally higher unemployment rate compared to white British people but research has shown that much of this is down to discriminatory employment practices as opposed to 'refusing to work'.
0,Well studies show that people from ethnic minorities have to send 74% more applications to achieve equal success to White people. There's your cause of unemployment.
0,All Muslim people I know are employed and hard working individuals. Stereotyping much?
0,"Muslims create over 70000 jobs in their firms in London alone, so no they do not refuse to work, they in fact create work for others."
0,"Muslims work in many diverse employment sectors, contributing to the UK's economy through their hard work and tax contributions."
0,Where did you get your figures from? Because everywhere I look its a completely different story.
0,Refuse to work do they? But at the same time they're coming over here taking our jobs. Tricky one that!
0,Provide unemployment data breakdown if possible.
0,"If any Muslims are unemployed it is probably because of the discrimination they face, which tweets like this reinforce."
0,How many unemployed 'lazy' Muslims do you know? There are no more work-shy muslims than there are people of any other faith.
0,Did you even bother to google this before you tweeted it? Some Islamophobic tweets are so incorrect I do not know how you could expect anyone to believe them.
0,Replace Muslim with any other group and can you see how false this statement is?
0,"Around 12% of Muslims in the UK are unemployed, please do some basic research before posting fake statistics."
0,All forms of hatred are wrong and should be countered.
0,"Sociological research shows that Western people and immigrants occupy completely different slots in the labour market. Thus, we cannot cay that Muslims prevent the white people from getting the position."
0,"Dear friend, do not you think anti-Muslim is another version of anti-Semitic? I suggest that we stop racism, and hopefully once and for all."
0,It is funny how lots of Jewish and Muslim groups are coming together to fight hate crime. (insert example)
0,Do you know that anti-Islamism is actually a form of anti-Semitism? It is equally wrong to hate Jews and Muslims.
0,"First of all, how do you know that this is true? Any valid sources prove it? Because it sounds like nonsense. Second of all, I do not think that people would employ someone without any skills or experience no matter how politically correct they would like to be."
0,"So all the Muslim doctors, business owners, servicemen/women, taxi drivers, chefs, etc. That I've encountered must be part of that 1% then?"
0,Do you actually expect people to believe a fact THIS fake? At least try and think of a believable percentage.
0,Statistics and facts simply prove this wrong.
0,"So all the Muslim doctors, business owners, servicemen/women, taxi drivers, chefs, etc. In our country are in fact unemployed? How do they pull that off!"
0,How can you say this about millions of people?
0,That is a blatant lie. (attach unemployment statistics)
0,"The vast majority of them bring necessary skills into our economy/society. Plus, they are eager to work. I would suggest to check your sources?"
0,"So all the doctors, teachers, shop owners and workers belong in this category? I do not think so!"
0,"If we did not legally prohibit asylum seekers from working, maybe more of them would be employed."
0,Provide facts.
0,"100% of the unemployed Muslim stats I read on Twitter are fake. Muslim unemployment is at 12% in the UK, and many of that number are actively seeking work."
0,Where did you get this figure from? Might I get some real evidence for this? Because this seems very much unrealistic.
0,"That sounds like quite a threat. Remind me again who's supposed to be the dangerous, violent group here?"
0,I do not think Muslim people are trying to 'win' anything. It is only intolerant individuals like you trying to make this an us and them competition.
0,"Wow, pipe down. Why so angry?"
0,"1000s of Muslims died in WW1 and 2 defending Britain, 1000s still in UK armed forces defending peace across the world. Bloody retribution on them, really?"
0,"Quick while they're distracted being doctors, nurses, teachers and just getting on with their lives. (its comments like yours that creates tension and conflict)"
0,"Not sure what you mean about Muslim's having won, when over 400,000 Muslims fought and died voluntarily for Britain in WW1, anyone would think they have always been on our side."
0,That sounds like quite a violent threat. Should I let the police know about this or?
0,Such dehumanising language against many people.
0,"What are they trying to win? Muslims in the UK aren't at war with anyone, the only thing creating conflict is Islamophobic rhetoric like this, seeking to create a divide."
0,Sounds like incitement to me.
0,Bloody retribution? Most people of all faiths are just getting on with their lives and a tiny minority like your comment seems to be trying to create conflict. But I do not think any of you are winning.
0,Didn't realise we were against each other. [insert number of Muslim doctors] seems like they're making Britain stronger.
0,The only thing Muslims are trying to 'win' is the right to exist free from discrimination and dehumanising hate like this.
0,Its not an us and them thing. We are all just trying to get on and make a living. You do not do that by putting anyone down.
0,Have won at what? The only thing I see is paranoid messages like this painting a not so convincing picture of some sort of Muslim originated threat.
0,Good to see you are so respectful of your fellow human beings. Cockroaches is such an endearing and humanising term.
0,Bloody retribution? An eye for an eye makes the whole world blind!
0,"Yes, as well as everything non-Muslims aren't allowed to do by law, Muslims also have to put up with hateful bigotry and prejudice from people like you."
0,In what way?
0,Evidence please?
0,It is quite literally not.
0,"Nah, I think that is too much effort for our politicians."
0,"If Muslims are treated any differently by the law, they're treated worse (link to article about stop and search and police targeting of Muslims)."
0,Example?
0,No because muslims and therefore islam live in western nations and add so much positivity.
0,British Muslims contribute 31 billion to the UK economy and you'd call that a threat?
0,I'd say the real threat is divisive comments like this.
0,Islam has existed alongside and within western civilisation for centuries. The scapegoating of Muslims as a threat is what is really worrying in our society.
0,"Do you think maybe the media paints this picture of Islam to distract people from actual threats to civilisation, which are a conflict of interest for the powerful? Climate change and capitalist exploitation spring to mind."
0,"A much bigger threat to our diverse, tolerant western civilisation is hatred generalised to entire religions."
0,"Oh, the 95% of British Muslims who feel loyalty to the UK? Sounds terrifying!"
0,Have you thought about what western value is what Islam is really about?
0,"Go on talking to yourself, no one will listen."
0,"What exactly is the West going to 'win'? Muslims are not waging a war on western society, it is only the fearmongering media spreading these myths and causing divide."
0,I thought our society was based on respect tolerance and merit. Hate and prejudice does not belong in western society.
0,Except for all the people who are muslim and live in the west peacefully?
0,Let's do the Timewarp again! Let's not re-run the Crusades. It did not end well last time.
0,"Islam does belong in our multicultural Western society. Unfortunately for you, intolerance doesn't."
0,"I'd agree that there are 'fundamentalist' elements of various religions that are incompatible with 21st century Western values, but this is because 'successful' religions are not 'mono-cultures' but faiths that adapt, change and borrow from the local cultures in the countries in which they are practiced."
0,The only obstacle to Islam coexisting with Western culture is intolerance like this.
0,"Who said that West and Islam are competing at all? Is there a war? I do not like this way of seeing things. We should live in one world together and solve bigger problems humanity is facing, not fight over different cultures."
0,Unless of course we are already awake and recognise that the winners are those of us that can embrace respect tolerance and merit.
0,"The media scapegoats Muslims and encourages division. When will YOU wake up and see you have been misled by institutions creating an 'us' and 'them' divide, demonising Muslims to detract attention from bigger societal issues."
0,"Islam has given many things to the Western society. For example, medicine, mathematics. These things belong with our society. It is not correct to deny all good things about a certain culture."
0,"I am not sure what you think the West will be the 'winner' of. Islam isn't in competition with Western culture, and the idea it threatens it is a myth spread to incite fear."
0,"Raise your voice in celebration! They bring so much to share, skills, tolerance and love - do not believe the hate mongers."
0,Sorry I think your a couple millennia too late.
0,"Or just maybe, the silence is because there is only a tiny number of people that agree with you."
0,Christianity and Islam are united in preaching love and leaving judgment to God / Allah what are you preaching?
0,There is nothing to raise your voice to. Have you ever spoken to your local Muslim community?
0,"You are right, if you experience hate in any form, report it."
0,After tolerance comes acceptance - after acceptance comes love - we are halfway there! Christianity and Islam are united in preaching love now that is something to shout about.
0,Islam - Silence is tacit acceptance. Raise your voice against Islamophobia!
0,"That sounds very extreme, remind me again which group is the violent dangerous one?"
0,"Don't believe biased media coverage about all Muslims being terrorists, the vast majority of Muslims condemn these people. The world is a much better place than what is portrayed in the news."
0,The 100 million pounds they donated to charity on Ramadan must be part of that evil plan to blow everyone up.
0,"Right-wing terrorism, especially terrorist activities perpetrated by the far-right are greater in number (in the US) than those motivated by Islamic extremism."
0,"This is a disgusting thing to say, you would not say this about non-Muslims would you?"
0,Holocaust mk 2? Are you really that person?
0,Last time I heard Muslims came into Europe to help rebuild it after WW2 when Europeans blew each other up.
0,Terrorism is not confined to one particular religion.
0,"Many Muslims, especially those living in the Middle East are victims of terrorism and terrorist attacks on a daily basis such as those perpetrated by ISIS."
0,Think you are digging yourself into a bit of a hole there.
0,Should we 'put all Christians in a hole in the ground' to punish the minority who carry out terror attacks in the name of their faith? Or would that be a disproportionate response to the actions of a minority?
0,Far right terrorism has been identified as the biggest terrorist threat by US and UK intelligence agencies. Are you sure it is Muslims we need to be worried about?
0,"Why are you blaming an entire community for the actions of a few? And, most importantly, violence does not solve anything."
0,An eye for an eye makes the whole world blind.
0,"Far-right extremism has been named by the government as the biggest terrorist threat to the UK. These are the people you should be looking out for not, Muslims."
0,How can you say this about people who do not have anything at all to do with those terror attacks?
0,"Dig a hole, build a wall, get your act together guys."
0,Or let's not. Let's stop fueling the war that brings more refugees here and integrate those that are here. Most people want a quiet happy life what ever their faith.
0,Violent extremism is terrible. It is a shame Muslims have to put up with it.
0,The West continually bombs Middle Eastern and Muslim countries. Maybe we should stop blowing people up.
0,You start digging if that keeps you happy.
0,How can you say this about 1.6 billion people?
0,"More people die in road accidents, maybe we should put the drivers in there too?"
0,"And after you have done that who's gonna taxi you home, provide that takeaway after a hard days graft and nurse those callouses on your hands? And do not get me started on the doctors you might need."
0,"Getting rid of 22% of the world's population sounds quite laborious, perhaps we should just punish the small minority of people who actually commit a crime instead."
0,Mindless Hate has no place in civilised Europe.
0,All peoples have a place in every part of the world.
0,A 'civilised Europe' would never ban a group based on their religious belief; Islamophobic sentiment such as this is the antithesis of civilised.
0,Why? What makes you say this? How are muslims 'uncivilised'?
0,"Shall we also ban coffee, paper, guitar, the English language, algebra, vaccinations against disease, canals, hospitals, the numeric system and every other contribution to 'civilised Europe' from the Islamic world?"
0,They are here because 'civilised' crusaders first went there and more came later we invited them over to rebuild the our civilsation after the war.
0,"So-called civilised Europe has benefited from Islamic contributions for hundreds of years, even some basic research would tell you that Muslims have just as much right as any other to be here."
0,What is wrong with Muslims living in Europe?
0,Do people who make such sweeping statements based on hate and ignorance belong in our civilisation then?
0,"Is it civilised to think that millions of people from different countries, cultures, and traditions and branches of Islam? Would you think that about any other religion?"
0,How can you say that about a faith of 1.6 billion people?
0,Hatred and discrimination do not either.
0,"Why not? 'civilised' Europe could benefit from the diversity and expertise of Muslims here, the mix of cultures here is what makes Europe great."
0,"Muslim, as other human beings, have a right to live whenever they want."
0,Muslims contribute much to Europe and have done since the 19th Century.
0,There are centuries old Islamic communities in Europe.
0,The first universities in Europe were established by Muslims. Muslims are the ones who helped create 'civilized' Europe.
0,Provide positive news stories about the Muslim community.
0,"Muslims have been a part of European society for hundreds of years, what is not 'civilised' is your attitude towards them."
0,Muslims have been in Europe since the 6th century and they belong here as much as anyone else.
0,It seems like you are against Muslims if you are saying something like this? Why is that?
0,"Muslims are peace-loving, law-abiding and hard-working, contributing much to the UK economically and culturally."
0,It is not very civilised of you to be intolerant of another religion.
0,"We still use Arabic numbers, maths, medicines, and rely on trade and loans from Islamic countries. Islam is an intricate part of civilization as we know it."
0,"Oh, the same Muslims who contribute more than 31 billion pounds to economy and who give more to charity than other religious groups. Link to MEND factsheet."
0,I'd rather have a civilisation based on equality and justice where everyone is judge by their merit and not through sweeping generalisations and prejudice.
0,"Well most Muslims are here because of our 'civilised' crusades, 'civilised' industrial scale slavery, and 'civilised' pillaging of natural resources and yet the vast majority of Muslims in the UK are proud to be British, work hard and and contribute to the economy."
0,"You mean all those doctors, nurses, architects, artists, teachers?"
0,"Muslims do have a place in Europe's multicultural society. Unfortunately for you, intolerance doesn't."
0,After world war 2 European governments recruited Muslims to rebuild Europe. There would not be a civilised Europe without Muslims.
0,"Every single Muslim? Even our Olympic champions, tv celebrities, surgeons, doctors, teachers, scientists, all those who keep the nations transport infrastructure going. You really think they have no place in civilisation?"
0,Some of the oldest civilisations in existence are Islamic. I would not call the religious hatred directed at Muslims in Europe 'civilised'.
0,What do you base your view on?
0,Why? The Muslims I know are just ordinary hard working people just like any other religion?
0,Where do we deport the Muslims who were born here to?
0,Deported where? They are UK Citizens?
0,The negative stereotypes and extreme examples in the media are not representative of all Muslims. Don't believe everything you read.
0,And what should we do with he bigots and racists?
0,Are you sure about this? Have you interviewed every single person in this country? Tell me more about this.
0,I have so many amazing Muslim friends. I do not want them deported. What is your reasoning?
0,If that were really true why are there so few people saying it?
0,"You mean YOU do not want them here, most everyone else does, sorry."
0,That is quite a generalisation. What have 'all' Muslims done to deserve being deported?
0,By 'no one wants them here' do you mean just you specifically do not want them here?
0,But the ones I know are just hard working people taking care of their families and neighbours. Like most people.
0,I want them here?
0,You are clearly not speaking on behalf of me.
0,"I think many people would disagree. I certainly want all our Muslim doctors, teachers, lawyers and politicians here."
0,"The vast majority of ordinary, tolerant people would disagree. Muslims are welcome in the UK, Islamophobia is not."
0,"No, bad plan. So much less diversity and cultural richness."
0,You are aware there are millions of Muslims that add to society and the economy which would collapse.
0,Deported to where? Many Muslims were born in this country and are part of our culture and society.
0,"But can we keep the doctors and nurses please, oh and the taxi drivers and my local take away, and my son's favourite teacher and I did enjoy getting all those gold medals last Olympics and others."
0,"Deported to where? A majority of Muslims in the west were born here, you cannot send someone back to a place they have never been."
0,Then we would be left with angry people like you. Doesn't seem to be the best plan.
0,"But we would have much less doctors, chefs, politicians, drivers, scientists, philanthropists."
0,What about the many Muslim people born in this country? Where do you propose to deport them to?
0,"Except when you need a taxi, a surgeon, a teacher, a train, a doctor, an Olympic medal, great food, sounds a bit like a Monty Python sketch."
0,Really? You speak for everyone?
0,There's a few people I do not want here but deporting British Citizens feels a bit like a dictatorship.
0,Have you ever spoken to a mulsim?
0,"Then why did we ask them to come in the first place, wasn't it top save our NHS, run the trains and post office. Non of those were doing very well last time I looked, I think we might actually still bneed them."
0,"Because one person does not represent a whole religion, which one person today could reflect the whole of Christianity through their behaviour and belief?"
0,"For an individual disrespecting someone else's religion, you sure are angry about an individual disrespecting someone else's religion."
0,"This is generalization. Maybe the case you mentioned is just the minority. Besides, some governments even destroys pepople's house. We should pay much more attention to this instead."
0,"Muslims also contribut a lot to our society by doing manys works that our own people do not want to do, or doing cutting edge research."
0,The best way to beat hatred is not with more hatred.
0,"Why have we built Churches all over the world? How many holy buildings have we demolished over history? This is never acceptable, but can we really be casting the first stone?"
0,"Many Muslims feed the homeless, offer shelter, work in hospitals, schools and keep the country going. Maybe we should invite more?"
0,What would Jesus say? I do not think He would be preaching intolerance and Hate!
0,"Man spreads Hate, encourages intolerance, why do we accept this? And they want to continue this filth?"
0,"Tolerance of people with different religious beliefs is not an illness, hatred and fear of people different than you sounds much more unhealthy."
0,"Islam is a part of our multicultural society, just like any other religion. Accepting it is not 'appeasement', it is basic tolerance for others."
0,Or maybe appeasement to Muslims is just tolerance and understanding. Give that a try!
0,Accepting people from all walks of life is not an illness.
0,"Unicorns eat fairy dust, I said it so its a fact."
0,"If values of tolerance, respect and human decency are akin to mental illness, I am happy to be classed that way."
0,I do not think it is. A 'fact' by who?
0,Appeasement? 1.6 billion muslims are not the enemy?
0,Maybe appeasement to people of different faith and beliefs is not such a bad thing. They call it tolerance.
0,Most Muslims are well-integrated in society and do not want to be 'appeased' and instead treated as normal citizens in society.
0,Putting 'it's a fact' after an ungrounded opinion does not make it a fact.
0,"If by appeasement you really mean keeping the NHS running, trains running, taxis going, hard working people fed, late night emergency beer runs possible then yeah, its mental."
0,"I do not see anything wrong in trying to understand different cultures and religions better. Most important, I would not call it a mental illness. This is disrespectful."
0,"But as Muslims contribute Billions to the economy, build SMEs, and contribute more than they take is not appeasing its gaining."
0,As is paranoia.
0,"Peace, tolerance, unity, community, cooperation, being neighbourly, are they mental illness too?"
0,If you actually knew more about different religions and cultures you would not say this.
0,It is called tolerance. It is a fact. Do try it!
0,"No, it is not a fact because it is simply not true."
0,You obviously do not understand what mental illness is? Why do not you read up on some psychology.
0,"The point of listening to Muslim women, and women in general, is that they could broaden and enlighten your view of the world."
0,"Baroness Warsi, Rashida Tlaib, Ilhan Omar, Malala Yousafzai- I could go on. Just because powerful and intelligent Muslim women are overlooked it does not mean that they do not exist."
0,"It is just so hard to take you seriously when your Islamophobia, misogyny and disablist language combined make you seem excessively uninformed."
0,How about influential figures like Baroness Sayeeda Warsi? Or Harvard Fellow Hayfa Al-Kaylani? Should I list some more brilliantly smart Muslim women?
0,So the headscarf impedes brain function? Seems like your problem is sexism and misogyny not Islam.
0,"Perhaps if you listened, you'd realise just how uninformed you sound."
0,"[gif of someone laughing] If Islamophobia is getting this weak, perhaps we have nothing to worry about."
0,"You decide whether or not people are intelligent based on their religion? Well, this is not a way forward."
0,"And when CVs submitted under a non Muslim name are 3 times more likely to get an interview than those submitted under a Muslim name, the problem very clearly lies with those employers who discriminate against Muslim women."
0,What is the point in listening to Western men? They are all Islamophobic and generalise narrow minded opinions to entire genders and religions.
0,So how come I met so many intelligent and smart Muslim women then? I think you should not be so quick to judge.
0,"That is quite a big generalisation, and obviously a false and discriminatory one too."
0,Not sure how far dismissing 10% of the world's population will get us.
0,Grow up.
0,Sounds like thinly veiled sexism to me.
0,List of famous Muslim females.
0,"Wow! Offending Muslims, women, and disabled people, all in one tweet? What is made you so angry?"
0,What is the point in listening? Maybe because they actually have something good to say?
0,Don't use offensive language and you are literally saying do not listen to hundreds of millions of people of all walks of life.
0,"The point is they might teach you a thing or two about first, respect, and secondly, tolerance."
0,"Are you accusing all the Britain Muslims of antisemitism? I disagree, from my experience they are just usual people who do not show their hate towards anybody, they just live their lives."
0,"I do not think Muslims constitute the major fraction of our society. Thus, I do not think the labour party is biased towarda them."
0,Evidence? All hatred is wrong and must be countered.
0,Do you know the numbers of the votes of Britain Muslims?
0,Britain Muslims means they are Britishes who enjoy the right covered by the Act. It is logical that labour party should consider their right and voice as well.
0,A religion followed by 1.6 billion people is not a plague.
0,It is just a religion like Christianity or any other. Get over it.
0,Do you mean Islam is positively infecting our planet?
